muB,pressure,epsilon,eos
1071.7635270541082,8.709954603206409e-05,0.00115998701002004,v0.00d1.40
1073.4709418837676,8.908136519038083e-05,0.001166788496993988,v0.00d1.40
1075.1783567134269,9.10894911623246e-05,0.0011736204248496993,v0.00d1.40
1076.8857715430863,9.310942835671348e-05,0.0011804660200400803,v0.00d1.40
1078.5931863727455,9.512936555110214e-05,0.0011873116152304607,v0.00d1.40
1080.3006012024048,9.715602068136275e-05,0.0011941654268537074,v0.00d1.40
1082.008016032064,9.921411575150294e-05,0.0012010576913827652,v0.00d1.40
1083.7154308617235,0.0001012722108216433,0.0012079499559118237,v0.00d1.40
1085.4228456913827,0.00010333030589178348,0.0012148422204408815,v0.00d1.40
1087.1302605210421,0.00010541369619238478,0.0012217670741482968,v0.00d1.40
1088.8376753507014,0.00010751000320641292,0.001228708569138277,v0.00d1.40
1090.5450901803606,0.00010960631022044087,0.0012356500641282566,v0.00d1.40
1092.25250501002,0.00011170828176352715,0.0012425991763527057,v0.00d1.40
1093.9599198396793,0.00011384289178356712,0.0012495921783567134,v0.00d1.40
1095.6673346693387,0.0001159775018036073,0.0012565851803607215,v0.00d1.40
1097.374749498998,0.00011811211182364726,0.0012635781823647292,v0.00d1.40
1099.0821643286574,0.0001202710164328658,0.0012706049118236472,v0.00d1.40
1100.7895791583167,0.0001224439579158316,0.0012776511282565127,v0.00d1.40
1102.496993987976,0.00012461689939879765,0.0012846973446893788,v0.00d1.40
1104.2044088176353,0.0001267944434869739,0.0012917501703406812,v0.00d1.40
1105.9118236472946,0.00012900583026052108,0.001298851593186373,v0.00d1.40
1107.6192384769538,0.00013121721703406809,0.001305953016032064,v0.00d1.40
1109.3266533066133,0.00013342860380761526,0.0013130544388777557,v0.00d1.40
1111.0340681362725,0.00013566334328657308,0.0013201906753507013,v0.00d1.40
1112.741482965932,0.00013791328917835675,0.0013273495811623247,v0.00d1.40
1114.4488977955912,0.00014016323507014042,0.0013345084869739482,v0.00d1.40
1116.1563126252504,0.00014241671623246494,0.001341672759519038,v0.00d1.40
1117.8637274549096,0.0001447052781563125,0.001348890286573146,v0.00d1.40
1119.571142284569,0.00014699384008016032,0.0013561078136272544,v0.00d1.40
1121.2785571142285,0.00014928240200400814,0.001363325340681363,v0.00d1.40
1122.9859719438878,0.00015159336192384769,0.0013705777054108215,v0.00d1.40
1124.6933867735472,0.00015392071062124259,0.0013778555611222447,v0.00d1.40
1126.4008016032064,0.00015624805931863724,0.0013851334168336674,v0.00d1.40
1128.108216432866,0.00015857786993987984,0.00139241522244489,v0.00d1.40
1129.8156312625251,0.00016094406232464926,0.0013997553987975951,v0.00d1.40
1131.5230460921844,0.0001633102547094189,0.001407095575150301,v0.00d1.40
1133.2304609218436,0.00016567644709418832,0.0014144357515030058,v0.00d1.40
1134.937875751503,0.00016806408557114234,0.0014218109418837677,v0.00d1.40
1136.6452905811623,0.0001704693208416833,0.0014292148617234466,v0.00d1.40
1138.3527054108217,0.0001728745561122245,0.0014366187815631265,v0.00d1.40
1140.060120240481,0.00017528116913827669,0.0014440249859719444,v0.00d1.40
1141.7675350701402,0.00017772553266533068,0.0014514937875751506,v0.00d1.40
1143.4749498997994,0.00018016989619238464,0.0014589625891783566,v0.00d1.40
1145.1823647294589,0.00018261425971943888,0.0014664313907815634,v0.00d1.40
1146.8897795591183,0.00018507908817635285,0.0014739348937875757,v0.00d1.40
1148.5971943887776,0.000187562722244489,0.0014814702845691384,v0.00d1.40
1150.3046092184368,0.00019004635631262513,0.0014890056753507012,v0.00d1.40
1152.0120240480962,0.0001925302679358717,0.0014965415430861723,v0.00d1.40
1153.7194388777557,0.0001950533148296594,0.0015041446613226457,v0.00d1.40
1155.426853707415,0.00019757636172344683,0.0015117477795591181,v0.00d1.40
1157.1342685370741,0.00020009940861723453,0.0015193508977955916,v0.00d1.40
1158.8416833667334,0.00020264196853707407,0.001526988244488978,v0.00d1.40
1160.5490981963928,0.00020520459899799604,0.0015346607975951906,v0.00d1.40
1162.256513026052,0.00020776722945891777,0.0015423333507014025,v0.00d1.40
1163.9639278557115,0.00021032985991983975,0.0015500059038076155,v0.00d1.40
1165.6713426853707,0.00021293137695390776,0.001557747260521042,v0.00d1.40
1167.37875751503,0.00021553373326653314,0.001565490102204409,v0.00d1.40
1169.0861723446892,0.00021813608957915826,0.0015732329438877754,v0.00d1.40
1170.7935871743487,0.00022075698937875756,0.0015810092484969942,v0.00d1.40
1172.5010020040081,0.0002233992422845693,0.0015888240861723453,v0.00d1.40
1174.2084168336673,0.0002260414951903808,0.0015966389238476954,v0.00d1.40
1175.9158316633266,0.00022868374809619226,0.0016044537615230458,v0.00d1.40
1177.623246492986,0.00023136406613226456,0.001612338398797595,v0.00d1.40
1179.3306613226455,0.00023404635791583183,0.0016202266553106217,v0.00d1.40
1181.0380761523047,0.0002367286496993988,0.0016281149118236474,v0.00d1.40
1182.745490981964,0.0002394285226452907,0.001636035472945892,v0.00d1.40
1184.4529058116232,0.00024215108096192382,0.0016439977174348697,v0.00d1.40
1186.1603206412826,0.0002448736392785572,0.0016519599619238478,v0.00d1.40
1187.8677354709419,0.0002475961975951903,0.0016599222064128255,v0.00d1.40
1189.5751503006013,0.00025035600821643293,0.0016679542825651303,v0.00d1.40
1191.2825651302605,0.00025311894689378754,0.0016759922224448894,v0.00d1.40
1192.9899799599198,0.00025588188557114236,0.0016840301623246494,v0.00d1.40
1194.697394789579,0.0002586613989979959,0.0016920996012024046,v0.00d1.40
1196.4048096192384,0.00026146491723446903,0.0017002146593186373,v0.00d1.40
1198.112224448898,0.0002642684354709421,0.0017083297174348704,v0.00d1.40
1199.8196392785571,0.00026707195370741487,0.0017164447755511022,v0.00d1.40
1201.5270541082164,0.00026991194308617226,0.0017246295691382763,v0.00d1.40
1203.2344689378758,0.00027275624008016037,0.0017328225991983968,v0.00d1.40
1204.9418837675353,0.0002756005370741485,0.0017410156292585175,v0.00d1.40
1206.6492985971945,0.00027846040641282566,0.001749238743486974,v0.00d1.40
1208.3567134268537,0.00028134565290581146,0.0017575108837675347,v0.00d1.40
1210.064128256513,0.0002842308993987976,0.0017657830240480961,v0.00d1.40
1211.7715430861724,0.0002871161458917837,0.0017740551643286577,v0.00d1.40
1213.4789579158316,0.00029003703527054103,0.0017823970621242485,v0.00d1.40
1215.186372745491,0.00029296343046092193,0.001790749735470942,v0.00d1.40
1216.8937875751503,0.00029588982565130256,0.001799102408817635,v0.00d1.40
1218.6012024048096,0.00029883077995991993,0.001807483739478958,v0.00d1.40
1220.3086172344688,0.0003017985230460921,0.001815917799599198,v0.00d1.40
1222.0160320641282,0.00030476626613226454,0.001824351859719439,v0.00d1.40
1223.7234468937875,0.00030773400921843677,0.001832785919839679,v0.00d1.40
1225.430861723447,0.0003107365937875752,0.001841289615230461,v0.00d1.40
1227.1382765531062,0.0003137459124248496,0.0018498067695390777,v0.00d1.40
1228.8456913827656,0.0003167552310621243,0.0018583239238476952,v0.00d1.40
1230.553106212425,0.0003197780639278559,0.0018668681803607218,v0.00d1.40
1232.2605210420843,0.0003228291004008016,0.001875468997995992,v0.00d1.40
1233.9679358717435,0.0003258801368737473,0.001884069815631262,v0.00d1.40
1235.6753507014027,0.0003289311733466934,0.001892670633266533,v0.00d1.40
1237.3827655310622,0.0003320162028056114,0.001901340589178357,v0.00d1.40
1239.0901803607214,0.00033510921322645287,0.0019100267775551101,v0.00d1.40
1240.797595190381,0.00033820222364729476,0.0019187129659318642,v0.00d1.40
1242.5050100200401,0.00034130769939879756,0.0019274245731462926,v0.00d1.40
1244.2124248496993,0.00034444285450901816,0.001936196701402806,v0.00d1.40
1245.9198396793586,0.00034757800961923843,0.0019449688296593187,v0.00d1.40
1247.627254509018,0.000350713164729459,0.0019537409579158315,v0.00d1.40
1249.3346693386773,0.00035388146412825645,0.0019625815991983963,v0.00d1.40
1251.0420841683367,0.0003570590200400802,0.0019714413747494992,v0.00d1.40
1252.749498997996,0.0003602365759519037,0.001980301150300601,v0.00d1.40
1254.4569138276554,0.00036342553186372744,0.0019891845330661326,v0.00d1.40
1256.1643286573149,0.0003666456877755513,0.0019981325250501007,v0.00d1.40
1257.871743486974,0.0003698658436873748,0.002007080517034068,v0.00d1.40
1259.5791583166333,0.0003730859995991983,0.0020160285090180356,v0.00d1.40
1261.2865731462925,0.00037633842705410826,0.002025044260521042,v0.00d1.40
1262.993987975952,0.00037960141062124266,0.002034082176352706,v0.00d1.40
1264.7014028056112,0.0003828643941883768,0.0020431200921843685,v0.00d1.40
1266.4088176352705,0.00038613768677354693,0.0020521796753507006,v0.00d1.40
