p_c,R,M,e(pc),col2(pc),col3(pc),col4(pc),col5(pc),col6(pc)
4.621838e-05,5.395000e+00,3.333479e-01,8.607703e-04,2.999669e+00,3.866644e+02,0.000000e+00,2.823278e-01,1.000000e+00
4.781718e-05,5.450000e+00,3.446239e-01,8.665640e-04,3.021210e+00,3.874258e+02,0.000000e+00,2.833530e-01,1.000000e+00
4.947129e-05,5.505000e+00,3.560451e-01,8.725825e-04,3.043604e+00,3.882096e+02,0.000000e+00,2.836063e-01,1.000000e+00
5.118262e-05,5.555000e+00,3.671656e-01,8.788772e-04,3.067072e+00,3.890101e+02,0.000000e+00,2.816209e-01,1.000000e+00
5.295315e-05,5.610000e+00,3.793090e-01,8.853896e-04,3.091351e+00,3.898383e+02,0.000000e+00,2.795669e-01,1.000000e+00
5.478493e-05,5.665000e+00,3.917582e-01,8.920410e-04,3.116252e+00,3.906830e+02,0.000000e+00,2.801977e-01,1.000000e+00
5.668007e-05,5.715000e+00,4.035822e-01,8.989018e-04,3.141962e+00,3.915539e+02,0.000000e+00,2.815136e-01,1.000000e+00
5.864077e-05,5.770000e+00,4.166415e-01,9.059784e-04,3.168540e+00,3.924470e+02,0.000000e+00,2.822861e-01,1.000000e+00
6.066929e-05,5.820000e+00,4.290514e-01,9.132782e-04,3.196016e+00,3.933630e+02,0.000000e+00,2.824878e-01,1.000000e+00
6.276799e-05,5.875000e+00,4.425764e-01,9.209398e-04,3.224824e+00,3.943053e+02,0.000000e+00,2.809350e-01,1.000000e+00
6.493928e-05,5.925000e+00,4.557541e-01,9.290980e-04,3.255435e+00,3.952686e+02,0.000000e+00,2.755930e-01,1.000000e+00
6.718568e-05,5.975000e+00,4.690655e-01,9.376911e-04,3.287625e+00,3.962602e+02,0.000000e+00,2.694871e-01,1.000000e+00
6.950980e-05,6.025000e+00,4.825031e-01,9.470173e-04,3.322409e+00,3.972720e+02,0.000000e+00,2.615176e-01,1.000000e+00
7.191431e-05,6.070000e+00,4.955341e-01,9.567988e-04,3.358864e+00,3.983124e+02,0.000000e+00,2.541466e-01,1.000000e+00
7.440199e-05,6.120000e+00,5.097359e-01,9.672326e-04,3.397686e+00,3.993739e+02,0.000000e+00,2.485861e-01,1.000000e+00
7.697574e-05,6.165000e+00,5.231563e-01,9.782154e-04,3.438529e+00,4.004624e+02,0.000000e+00,2.431643e-01,1.000000e+00
7.963851e-05,6.210000e+00,5.368528e-01,9.898362e-04,3.481715e+00,4.015752e+02,0.000000e+00,2.380092e-01,1.000000e+00
8.239340e-05,6.255000e+00,5.508278e-01,1.002152e-03,3.527467e+00,4.027109e+02,0.000000e+00,2.329685e-01,1.000000e+00
8.524358e-05,6.300000e+00,5.650818e-01,1.015071e-03,3.575449e+00,4.038765e+02,0.000000e+00,2.279306e-01,1.000000e+00
8.819236e-05,6.340000e+00,5.784632e-01,1.028893e-03,3.626782e+00,4.050584e+02,0.000000e+00,2.229970e-01,1.000000e+00
9.124314e-05,6.380000e+00,5.920939e-01,1.043369e-03,3.680555e+00,4.062719e+02,0.000000e+00,2.179894e-01,1.000000e+00
9.439946e-05,6.420000e+00,6.059726e-01,1.058776e-03,3.737809e+00,4.075049e+02,0.000000e+00,2.130322e-01,1.000000e+00
9.766496e-05,6.460000e+00,6.200989e-01,1.075077e-03,3.798421e+00,4.087620e+02,0.000000e+00,2.080966e-01,1.000000e+00
1.010434e-04,6.495000e+00,6.332606e-01,1.092203e-03,3.862129e+00,4.100490e+02,0.000000e+00,2.031300e-01,1.000000e+00
1.045388e-04,6.530000e+00,6.466369e-01,1.110533e-03,3.930426e+00,4.113487e+02,0.000000e+00,1.983278e-01,1.000000e+00
1.081550e-04,6.565000e+00,6.602251e-01,1.129832e-03,4.002422e+00,4.126758e+02,0.000000e+00,1.935800e-01,1.000000e+00
1.118963e-04,6.595000e+00,6.727723e-01,1.156688e-03,4.102776e+00,4.140230e+02,0.000000e+00,1.869638e-01,1.011501e+00
1.157671e-04,6.615000e+00,6.814677e-01,1.468872e-03,5.271289e+00,4.150436e+02,0.000000e+00,9.699294e-02,1.521799e+00
1.197718e-04,6.620000e+00,6.847781e-01,1.762963e-03,6.372295e+00,4.160872e+02,0.000000e+00,2.264368e-02,2.000000e+00
1.239150e-04,6.615000e+00,6.853505e-01,1.779899e-03,6.438057e+00,4.170446e+02,0.000000e+00,1.320274e-01,2.000000e+00
1.282015e-04,6.610000e+00,6.862869e-01,1.797409e-03,6.506065e+00,4.180344e+02,0.000000e+00,2.412386e-01,2.000000e+00
1.326363e-04,6.605000e+00,6.875637e-01,1.815222e-03,6.575566e+00,4.190392e+02,0.000000e+00,2.427892e-01,2.000000e+00
1.372245e-04,6.600000e+00,6.891574e-01,1.833628e-03,6.647404e+00,4.200772e+02,0.000000e+00,2.443889e-01,2.000000e+00
1.419714e-04,6.590000e+00,6.898044e-01,1.852372e-03,6.720887e+00,4.211320e+02,0.000000e+00,2.459856e-01,2.000000e+00
1.468825e-04,6.585000e+00,6.919822e-01,1.871698e-03,6.796728e+00,4.222191e+02,0.000000e+00,2.476237e-01,2.000000e+00
1.519635e-04,6.575000e+00,6.931917e-01,1.891431e-03,6.874451e+00,4.233269e+02,0.000000e+00,2.492624e-01,2.000000e+00
1.572203e-04,6.570000e+00,6.956964e-01,1.911709e-03,6.954483e+00,4.244642e+02,0.000000e+00,2.509327e-01,2.000000e+00
1.626589e-04,6.560000e+00,6.976300e-01,1.932490e-03,7.036724e+00,4.256280e+02,0.000000e+00,2.526239e-01,2.000000e+00
1.682857e-04,6.550000e+00,6.996043e-01,1.953755e-03,7.121155e+00,4.268167e+02,0.000000e+00,2.543260e-01,2.000000e+00
1.741071e-04,6.540000e+00,7.018173e-01,1.975636e-03,7.208173e+00,4.280389e+02,0.000000e+00,2.560630e-01,2.000000e+00
1.801299e-04,6.530000e+00,7.042607e-01,1.997938e-03,7.297265e+00,4.292813e+02,0.000000e+00,2.577932e-01,2.000000e+00
1.863610e-04,6.520000e+00,7.069268e-01,2.020858e-03,7.389015e+00,4.305567e+02,0.000000e+00,2.595534e-01,2.000000e+00
1.928077e-04,6.510000e+00,7.098085e-01,2.044371e-03,7.483382e+00,4.318630e+02,0.000000e+00,2.613354e-01,2.000000e+00
1.994773e-04,6.500000e+00,7.128979e-01,2.068376e-03,7.580128e+00,4.331933e+02,0.000000e+00,2.631127e-01,2.000000e+00
2.063777e-04,6.490000e+00,7.161879e-01,2.093028e-03,7.679714e+00,4.345573e+02,0.000000e+00,2.649157e-01,2.000000e+00
2.135168e-04,6.480000e+00,7.196715e-01,2.118316e-03,7.782150e+00,4.359542e+02,0.000000e+00,2.667398e-01,2.000000e+00
2.209029e-04,6.470000e+00,7.233414e-01,2.144124e-03,7.887157e+00,4.373757e+02,0.000000e+00,2.685562e-01,2.000000e+00
2.285445e-04,6.460000e+00,7.271902e-01,2.170603e-03,7.995189e+00,4.388314e+02,0.000000e+00,2.703909e-01,2.000000e+00
2.364503e-04,6.450000e+00,7.312110e-01,2.197757e-03,8.106304e+00,4.403212e+02,0.000000e+00,2.722412e-01,2.000000e+00
2.446297e-04,6.440000e+00,7.353968e-01,2.225556e-03,8.220463e+00,4.418427e+02,0.000000e+00,2.740977e-01,2.000000e+00
2.530921e-04,6.430000e+00,7.397402e-01,2.253977e-03,8.337651e+00,4.433936e+02,0.000000e+00,2.759536e-01,2.000000e+00
2.618471e-04,6.420000e+00,7.442339e-01,2.283109e-03,8.458162e+00,4.449796e+02,0.000000e+00,2.778149e-01,2.000000e+00
2.709050e-04,6.410000e+00,7.488710e-01,2.312960e-03,8.582070e+00,4.466006e+02,0.000000e+00,2.796841e-01,2.000000e+00
2.802763e-04,6.400000e+00,7.536442e-01,2.343543e-03,8.709456e+00,4.482569e+02,0.000000e+00,2.815638e-01,2.000000e+00
2.899717e-04,6.390000e+00,7.585462e-01,2.374855e-03,8.840378e+00,4.499478e+02,0.000000e+00,2.834391e-01,2.000000e+00
3.000025e-04,6.380000e+00,7.635698e-01,2.406875e-03,8.974832e+00,4.516708e+02,0.000000e+00,2.853075e-01,2.000000e+00
3.103803e-04,6.370000e+00,7.685140e-01,2.439673e-03,9.113072e+00,4.534304e+02,0.000000e+00,2.871765e-01,2.000000e+00
3.211171e-04,6.355000e+00,7.727947e-01,2.473265e-03,9.255201e+00,4.552267e+02,0.000000e+00,2.890451e-01,2.000000e+00
3.322253e-04,6.345000e+00,7.781432e-01,2.507666e-03,9.401328e+00,4.570602e+02,0.000000e+00,2.909098e-01,2.000000e+00
3.437178e-04,6.335000e+00,7.835845e-01,2.542893e-03,9.551567e+00,4.589311e+02,0.000000e+00,2.927691e-01,2.000000e+00
3.556078e-04,6.325000e+00,7.891111e-01,2.578964e-03,9.706039e+00,4.608399e+02,0.000000e+00,2.946215e-01,2.000000e+00
3.679091e-04,6.315000e+00,7.947158e-01,2.615899e-03,9.864871e+00,4.627870e+02,0.000000e+00,2.964651e-01,2.000000e+00
3.806360e-04,6.305000e+00,8.002016e-01,2.653716e-03,1.002820e+01,4.647727e+02,0.000000e+00,2.982984e-01,2.000000e+00
3.938031e-04,6.290000e+00,8.049964e-01,2.692439e-03,1.019615e+01,4.667977e+02,0.000000e+00,3.001204e-01,2.000000e+00
4.074257e-04,6.280000e+00,8.107964e-01,2.732088e-03,1.036889e+01,4.688625e+02,0.000000e+00,3.019296e-01,2.000000e+00
4.215195e-04,6.270000e+00,8.166459e-01,2.772689e-03,1.054655e+01,4.709675e+02,0.000000e+00,3.037238e-01,2.000000e+00
4.361008e-04,6.255000e+00,8.214160e-01,2.814264e-03,1.072930e+01,4.731134e+02,0.000000e+00,3.055031e-01,2.000000e+00
4.511866e-04,6.245000e+00,8.273475e-01,2.856841e-03,1.091730e+01,4.753009e+02,0.000000e+00,3.072657e-01,2.000000e+00
4.667942e-04,6.235000e+00,8.331221e-01,2.900446e-03,1.111074e+01,4.775305e+02,0.000000e+00,3.090110e-01,2.000000e+00
4.829418e-04,6.220000e+00,8.381803e-01,2.945106e-03,1.130977e+01,4.798030e+02,0.000000e+00,3.107392e-01,2.000000e+00
4.996479e-04,6.210000e+00,8.441814e-01,2.990832e-03,1.151455e+01,4.821175e+02,0.000000e+00,3.124417e-01,2.000000e+00
5.169319e-04,6.195000e+00,8.490904e-01,3.037633e-03,1.172522e+01,4.844732e+02,0.000000e+00,3.141209e-01,2.000000e+00
5.348138e-04,6.185000e+00,8.551060e-01,3.085575e-03,1.194207e+01,4.868735e+02,0.000000e+00,3.157782e-01,2.000000e+00
5.533143e-04,6.170000e+00,8.600248e-01,3.134692e-03,1.216531e+01,4.893192e+02,0.000000e+00,3.174129e-01,2.000000e+00
5.724547e-04,6.160000e+00,8.658472e-01,3.185018e-03,1.239515e+01,4.918112e+02,0.000000e+00,3.190262e-01,2.000000e+00
5.922573e-04,6.145000e+00,8.709320e-01,3.236532e-03,1.263170e+01,4.943460e+02,0.000000e+00,3.206079e-01,2.000000e+00
6.127449e-04,6.130000e+00,8.758217e-01,3.289290e-03,1.287525e+01,4.969260e+02,0.000000e+00,3.221617e-01,2.000000e+00
6.339412e-04,6.120000e+00,8.815843e-01,3.343363e-03,1.312609e+01,4.995545e+02,0.000000e+00,3.236917e-01,2.000000e+00
6.558707e-04,6.105000e+00,8.866009e-01,3.398752e-03,1.338442e+01,5.022297e+02,0.000000e+00,3.251930e-01,2.000000e+00
6.785588e-04,6.090000e+00,8.914068e-01,3.455462e-03,1.365041e+01,5.049496e+02,0.000000e+00,3.266602e-01,2.000000e+00
7.020318e-04,6.075000e+00,8.961751e-01,3.513601e-03,1.392449e+01,5.077205e+02,0.000000e+00,3.281025e-01,2.000000e+00
7.263168e-04,6.060000e+00,9.009005e-01,3.573136e-03,1.420678e+01,5.105372e+02,0.000000e+00,3.295105e-01,2.000000e+00
7.514418e-04,6.045000e+00,9.055775e-01,3.634143e-03,1.449764e+01,5.134033e+02,0.000000e+00,3.308880e-01,2.000000e+00
7.774359e-04,6.030000e+00,9.102011e-01,3.696665e-03,1.479736e+01,5.163197e+02,0.000000e+00,3.322355e-01,2.000000e+00
8.043293e-04,6.015000e+00,9.147665e-01,3.760706e-03,1.510619e+01,5.192837e+02,0.000000e+00,3.335475e-01,2.000000e+00
8.321530e-04,6.000000e+00,9.192690e-01,3.826357e-03,1.542454e+01,5.223002e+02,0.000000e+00,3.348301e-01,2.000000e+00
8.609391e-04,5.985000e+00,9.237031e-01,3.893608e-03,1.575262e+01,5.253650e+02,0.000000e+00,3.360769e-01,2.000000e+00
8.907211e-04,5.970000e+00,9.280650e-01,3.962545e-03,1.609086e+01,5.284824e+02,0.000000e+00,3.372915e-01,2.000000e+00
9.215332e-04,5.955000e+00,9.323498e-01,4.033196e-03,1.643958e+01,5.316513e+02,0.000000e+00,3.384732e-01,2.000000e+00
9.534113e-04,5.940000e+00,9.365544e-01,4.105589e-03,1.679911e+01,5.348706e+02,0.000000e+00,3.396193e-01,2.000000e+00
9.863920e-04,5.925000e+00,9.405062e-01,4.179827e-03,1.716993e+01,5.381455e+02,0.000000e+00,3.407346e-01,2.000000e+00
1.020514e-03,5.905000e+00,9.437041e-01,4.255881e-03,1.755228e+01,5.414698e+02,0.000000e+00,3.418127e-01,2.000000e+00
1.055816e-03,5.890000e+00,9.476474e-01,4.333852e-03,1.794668e+01,5.448485e+02,0.000000e+00,3.428582e-01,2.000000e+00
1.092339e-03,5.875000e+00,9.513303e-01,4.413804e-03,1.835355e+01,5.482827e+02,0.000000e+00,3.438703e-01,2.000000e+00
1.130125e-03,5.855000e+00,9.542607e-01,4.495754e-03,1.877328e+01,5.517701e+02,0.000000e+00,3.448490e-01,2.000000e+00
1.169219e-03,5.840000e+00,9.577492e-01,4.579750e-03,1.920630e+01,5.553106e+02,0.000000e+00,3.457919e-01,2.000000e+00
1.209665e-03,5.820000e+00,9.604858e-01,4.665882e-03,1.965315e+01,5.589073e+02,0.000000e+00,3.467028e-01,2.000000e+00
1.251510e-03,5.805000e+00,9.637687e-01,4.754200e-03,2.011429e+01,5.625602e+02,0.000000e+00,3.475805e-01,2.000000e+00
1.294803e-03,5.785000e+00,9.663024e-01,4.844761e-03,2.059023e+01,5.662694e+02,0.000000e+00,3.484256e-01,2.000000e+00
1.339594e-03,5.765000e+00,9.685742e-01,4.937621e-03,2.108148e+01,5.700350e+02,0.000000e+00,3.492379e-01,2.000000e+00
1.385933e-03,5.750000e+00,9.716894e-01,5.032826e-03,2.158856e+01,5.738560e+02,0.000000e+00,3.500165e-01,2.000000e+00
1.433876e-03,5.730000e+00,9.737461e-01,5.130457e-03,2.211206e+01,5.777341e+02,0.000000e+00,3.507629e-01,2.000000e+00
1.483477e-03,5.710000e+00,9.756942e-01,5.230582e-03,2.265257e+01,5.816702e+02,0.000000e+00,3.514779e-01,2.000000e+00
1.534794e-03,5.695000e+00,9.783067e-01,5.333266e-03,2.321068e+01,5.856643e+02,0.000000e+00,3.521617e-01,2.000000e+00
1.587886e-03,5.675000e+00,9.801830e-01,5.438581e-03,2.378701e+01,5.897170e+02,0.000000e+00,3.528146e-01,2.000000e+00
1.642815e-03,5.655000e+00,9.817925e-01,5.546598e-03,2.438224e+01,5.938288e+02,0.000000e+00,3.534370e-01,2.000000e+00
1.699644e-03,5.635000e+00,9.832890e-01,5.657392e-03,2.499701e+01,5.980000e+02,0.000000e+00,3.540298e-01,2.000000e+00
